Last position of orbit,   A
  3.02000898e-03   0.00000000e+00   3.85826952e+00   1.00000000e+00 0.205542
 0.08261747  0.          2.72063971  1.         0.205543
-0.00302164  0.          2.42490143  1.         0.205544
-0.08261948  0.          3.5625725   1.         0.205545
  3.02315975e-03   0.00000000e+00   3.85829849e+00   1.00000000e+00 0.205546
 0.08262153  0.          2.72058411  1.         0.205547
-0.00302477  0.          2.42487241  1.         0.205548
-0.08262355  0.          3.56262843  1.         0.205549
  3.02634132e-03   0.00000000e+00   3.85832756e+00   1.00000000e+00 0.20555
 0.08262541  0.          2.72053262  1.         0.205551
-0.00302795  0.          2.42484397  1.         0.205552
-0.0826274   0.          3.56267886  1.         0.205553
  3.02949850e-03   0.00000000e+00   3.85835600e+00   1.00000000e+00 0.205554
 0.0826295   0.          2.72047646  1.         0.205555
-0.00303108  0.          2.42481526  1.         0.205556
-0.08263144  0.          3.56273519  1.         0.205557
  3.03254305e-03   0.00000000e+00   3.85838425e+00   1.00000000e+00 0.205558
 0.08263346  0.          2.72042274  1.         0.205559
-0.00303418  0.          2.42478642  1.         0.20556
-0.08263548  0.          3.56279065  1.         0.205561
  3.03585202e-03   0.00000000e+00   3.85841398e+00   1.00000000e+00 0.205562
 0.08263746  0.          2.72036893  1.         0.205563
-0.00303738  0.          2.42475753  1.         0.205564
-0.08263956  0.          3.56284566  1.         0.205565
  3.03899047e-03   0.00000000e+00   3.85844164e+00   1.00000000e+00 0.205566
 0.08264142  0.          2.72031466  1.         0.205567
-0.00304054  0.          2.42472981  1.         0.205568
-0.08264355  0.          3.56289993  1.         0.205569
  3.04212792e-03   0.00000000e+00   3.85847065e+00   1.00000000e+00 0.20557
 0.08264548  0.          2.72025947  1.         0.205571
-0.00304367  0.          2.42470094  1.         0.205572
-0.08264752  0.          3.56295404  1.         0.205573
  3.04527977e-03   0.00000000e+00   3.85849954e+00   1.00000000e+00 0.205574
 0.08264949  0.          2.72020462  1.         0.205575
-0.00304693  0.          2.42467158  1.         0.205576
-0.08265149  0.          3.56300659  1.         0.205577
  3.04835505e-03   0.00000000e+00   3.85852810e+00   1.00000000e+00 0.205578
 0.08265342  0.          2.72015079  1.         0.205579
-0.00305002  0.          2.42464271  1.         0.20558
-0.0826555   0.          3.56306187  1.         0.205581
  3.05161889e-03   0.00000000e+00   3.85855643e+00   1.00000000e+00 0.205582
 0.08265746  0.          2.72009732  1.         0.205583
-0.00305312  0.          2.42461486  1.         0.205584
-0.08265942  0.          3.56311527  1.         0.205585
  3.05473057e-03   0.00000000e+00   3.85858473e+00   1.00000000e+00 0.205586
 0.08266144  0.          2.72004251  1.         0.205587
-0.00305627  0.          2.42458589  1.         0.205588
-0.0826635   0.          3.56317142  1.         0.205589
  3.05793446e-03   0.00000000e+00   3.85861360e+00   1.00000000e+00 0.20559
 0.08266541  0.          2.7199887   1.         0.205591
-0.00305941  0.          2.4245576   1.         0.205592
-0.08266748  0.          3.5632254   1.         0.205593
  3.06108663e-03   0.00000000e+00   3.85864216e+00   1.00000000e+00 0.205594
 0.08266939  0.          2.71993531  1.         0.205595
-0.00306257  0.          2.42452936  1.         0.205596
-0.08267149  0.          3.56327946  1.         0.205597
  3.06417733e-03   0.00000000e+00   3.85867046e+00   1.00000000e+00 0.205598
 0.08267354  0.          2.71987634  1.         0.205599
-0.00306576  0.          2.4244999   1.         0.2056
-0.08267539  0.          3.56333057  1.         0.205601
  3.06737007e-03   0.00000000e+00   3.85869972e+00   1.00000000e+00 0.205602
 0.08267743  0.          2.71982548  1.         0.205603
-0.00306886  0.          2.42447171  1.         0.205604
-0.08267939  0.          3.56338654  1.         0.205605
  3.07043864e-03   0.00000000e+00   3.85872787e+00   1.00000000e+00 0.205606
 0.08268138  0.          2.71977169  1.         0.205607
-0.00307209  0.          2.42444364  1.         0.205608
-0.0826833   0.          3.56343899  1.         0.205609
  3.07362951e-03   0.00000000e+00   3.85875723e+00   1.00000000e+00 0.20561
 0.08268534  0.          2.71971853  1.         0.205611
-0.0030751   0.          2.42441553  1.         0.205612
-0.0826873   0.          3.56349313  1.         0.205613
  3.07667596e-03   0.00000000e+00   3.85878454e+00   1.00000000e+00 0.205614
 0.08268933  0.          2.7196644   1.         0.205615
-0.0030783   0.          2.42438546  1.         0.205616
-0.08269133  0.          3.5635492   1.         0.205617
  3.07978742e-03   0.00000000e+00   3.85881372e+00   1.00000000e+00 0.205618
 0.08269326  0.          2.71961165  1.         0.205619
-0.00308147  0.          2.42435626  1.         0.20562
-0.08269537  0.          3.56360414  1.         0.205621
  3.08290791e-03   0.00000000e+00   3.85884267e+00   1.00000000e+00 0.205622
 0.08269726  0.          2.71955698  1.         0.205623
-0.00308451  0.          2.42432967  1.         0.205624
-0.0826993   0.          3.56365655  1.         0.205625
  3.08605962e-03   0.00000000e+00   3.85887000e+00   1.00000000e+00 0.205626
 0.08270129  0.          2.71950146  1.         0.205627
-0.00308771  0.          2.4243003   1.         0.205628
-0.08270331  0.          3.56371079  1.         0.205629
  3.08931327e-03   0.00000000e+00   3.85889953e+00   1.00000000e+00 0.20563
 0.08270519  0.          2.71944962  1.         0.205631
-0.00309075  0.          2.42427252  1.         0.205632
-0.0827072   0.          3.56376282  1.         0.205633
  3.09238125e-03   0.00000000e+00   3.85892817e+00   1.00000000e+00 0.205634
 0.08270923  0.          2.71939377  1.         0.205635
-0.00309395  0.          2.42424247  1.         0.205636
-0.08271136  0.          3.56382221  1.         0.205637
  3.09541285e-03   0.00000000e+00   3.85895766e+00   1.00000000e+00 0.205638
 0.0827131   0.          2.71934278  1.         0.205639
-0.00309702  0.          2.42421483  1.         0.20564
-0.08271528  0.          3.56387335  1.         0.205641
  3.09866909e-03   0.00000000e+00   3.85898545e+00   1.00000000e+00 0.205642
 0.08271717  0.          2.71928665  1.         0.205643
-0.00310014  0.          2.42418606  1.         0.205644
-0.08271915  0.          3.56392521  1.         0.205645
  3.10167818e-03   0.00000000e+00   3.85901346e+00   1.00000000e+00 0.205646
 0.08272114  0.          2.7192327   1.         0.205647
-0.00310324  0.          2.42415698  1.         0.205648
-0.08272312  0.          3.56397905  1.         0.205649
  3.10479755e-03   0.00000000e+00   3.85904201e+00   1.00000000e+00 0.20565
 0.08272511  0.          2.71917888  1.         0.205651
-0.00310636  0.          2.42412844  1.         0.205652
-0.08272708  0.          3.56403286  1.         0.205653
  3.10791507e-03   0.00000000e+00   3.85907055e+00   1.00000000e+00 0.205654
 0.08272908  0.          2.71912507  1.         0.205655
-0.00310947  0.          2.4240999   1.         0.205656
-0.08273105  0.          3.56408666  1.         0.205657
  3.11103075e-03   0.00000000e+00   3.85909909e+00   1.00000000e+00 0.205658
 0.08273304  0.          2.71907129  1.         0.205659
-0.00311259  0.          2.42407137  1.         0.20566
-0.08273501  0.          3.56414043  1.         0.205661
  3.11423097e-03   0.00000000e+00   3.85912862e+00   1.00000000e+00 0.205662
 0.082737    0.          2.71901753  1.         0.205663
-0.0031157   0.          2.42404285  1.         0.205664
-0.08273898  0.          3.56419418  1.         0.205665
  3.11725660e-03   0.00000000e+00   3.85915614e+00   1.00000000e+00 0.205666
 0.08274097  0.          2.7189638   1.         0.205667
-0.00311881  0.          2.42401433  1.         0.205668
-0.08274294  0.          3.5642479   1.         0.205669
  3.12036677e-03   0.00000000e+00   3.85918466e+00   1.00000000e+00 0.20567
 0.08274493  0.          2.71891009  1.         0.205671
-0.00312192  0.          2.42398581  1.         0.205672
-0.0827469  0.         3.5643016  1.        0.205673
  3.12347511e-03   0.00000000e+00   3.85921317e+00   1.00000000e+00 0.205674
 0.08274889  0.          2.7188564   1.         0.205675
-0.00312503  0.          2.4239573   1.         0.205676
-0.08275086  0.          3.56435528  1.         0.205677
  3.12658162e-03   0.00000000e+00   3.85924168e+00   1.00000000e+00 0.205678
 0.08275284  0.          2.71880273  1.         0.205679
-0.00312813  0.          2.4239288   1.         0.20568
-0.08275481  0.          3.56440894  1.         0.205681
  3.12968631e-03   0.00000000e+00   3.85927018e+00   1.00000000e+00 0.205682
 0.0827568   0.          2.71874909  1.         0.205683
-0.00313124  0.          2.4239003   1.         0.205684
-0.08275877  0.          3.56446257  1.         0.205685
  3.13278917e-03   0.00000000e+00   3.85929868e+00   1.00000000e+00 0.205686
 0.08276075  0.          2.71869547  1.         0.205687
-0.00313434  0.          2.42387181  1.         0.205688
-0.08276272  0.          3.56451618  1.         0.205689
  3.13589021e-03   0.00000000e+00   3.85932716e+00   1.00000000e+00 0.20569
 0.08276471  0.          2.71864188  1.         0.205691
-0.00313744  0.          2.42384333  1.         0.205692
-0.08276668  0.          3.56456977  1.         0.205693
  3.13898944e-03   0.00000000e+00   3.85935565e+00   1.00000000e+00 0.205694
 0.08276866  0.          2.7185883   1.         0.205695
-0.00314062  0.          2.42381516  1.         0.205696
-0.08277063  0.          3.56462334  1.         0.205697
  3.14208685e-03   0.00000000e+00   3.85938413e+00   1.00000000e+00 0.205698
 0.08277261  0.          2.71853475  1.         0.205699
-0.00314363  0.          2.42378637  1.         0.2057
-0.08277458  0.          3.56467688  1.         0.205701
  3.14518245e-03   0.00000000e+00   3.85941260e+00   1.00000000e+00 0.205702
 0.08277656  0.          2.71848122  1.         0.205703
-0.00314673  0.          2.42375791  1.         0.205704
-0.08277852  0.          3.5647304   1.         0.205705
  3.14827624e-03   0.00000000e+00   3.85944106e+00   1.00000000e+00 0.205706
 0.08278051  0.          2.71842771  1.         0.205707
-0.00314982  0.          2.42372944  1.         0.205708
-0.08278247  0.          3.5647839   1.         0.205709
  3.15136822e-03   0.00000000e+00   3.85946952e+00   1.00000000e+00 0.20571
 0.08278445  0.          2.71837423  1.         0.205711
-0.00315291  0.          2.42370099  1.         0.205712
-0.08278642  0.          3.56483737  1.         0.205713
  3.15445840e-03   0.00000000e+00   3.85949798e+00   1.00000000e+00 0.205714
 0.0827884   0.          2.71832077  1.         0.205715
-0.003156    0.          2.42367254  1.         0.205716
-0.08279036  0.          3.56489082  1.         0.205717
  3.15754678e-03   0.00000000e+00   3.85952643e+00   1.00000000e+00 0.205718
 0.08279234  0.          2.71826733  1.         0.205719
-0.00315909  0.          2.42364409  1.         0.20572
-0.0827943   0.          3.56494425  1.         0.205721
  3.16063336e-03   0.00000000e+00   3.85955487e+00   1.00000000e+00 0.205722
 0.08279628  0.          2.71821392  1.         0.205723
-0.00316217  0.          2.42361565  1.         0.205724
-0.08279824  0.          3.56499766  1.         0.205725
  3.16371814e-03   0.00000000e+00   3.85958331e+00   1.00000000e+00 0.205726
 0.08280022  0.          2.71816052  1.         0.205727
-0.00316526  0.          2.42358722  1.         0.205728
-0.08280218  0.          3.56505105  1.         0.205729
  3.16686075e-03   0.00000000e+00   3.85961206e+00   1.00000000e+00 0.20573
 0.0828041  0.         2.7181091  1.        0.205731
-0.00316832  0.          2.42355981  1.         0.205732
-0.08280612  0.          3.56510441  1.         0.205733
  3.16988234e-03   0.00000000e+00   3.85964017e+00   1.00000000e+00 0.205734
 0.08280813  0.          2.7180533   1.         0.205735
-0.00317142  0.          2.42353037  1.         0.205736
-0.08281014  0.          3.56515913  1.         0.205737
  3.17303301e-03   0.00000000e+00   3.85966929e+00   1.00000000e+00 0.205738
 0.08281203  0.          2.71800048  1.         0.205739
-0.0031745   0.          2.42350195  1.         0.20574
-0.08281399  0.          3.56521107  1.         0.205741
  3.17603938e-03   0.00000000e+00   3.85969701e+00   1.00000000e+00 0.205742
 0.08281601  0.          2.71794557  1.         0.205743
-0.0031777   0.          2.42347326  1.         0.205744
-0.08281801  0.          3.56526575  1.         0.205745
  3.17911524e-03   0.00000000e+00   3.85972542e+00   1.00000000e+00 0.205746
 0.0828199   0.          2.71789389  1.         0.205747
-0.0031807   0.          2.42344555  1.         0.205748
-0.08282184  0.          3.5653185   1.         0.205749
  3.18228802e-03   0.00000000e+00   3.85975399e+00   1.00000000e+00 0.20575
 0.08282387  0.          2.71783956  1.         0.205751
-0.00318386  0.          2.42341643  1.         0.205752
-0.08282587  0.          3.56537229  1.         0.205753
  3.18533276e-03   0.00000000e+00   3.85978293e+00   1.00000000e+00 0.205754
 0.08282775  0.          2.71778752  1.         0.205755
-0.00318693  0.          2.42338802  1.         0.205756
-0.08282969  0.          3.56542495  1.         0.205757
  3.18840323e-03   0.00000000e+00   3.85981132e+00   1.00000000e+00 0.205758
 0.08283168  0.          2.71773431  1.         0.205759
-0.00318991  0.          2.42336037  1.         0.20576
-0.08283362  0.          3.56547814  1.         0.205761
  3.19150270e-03   0.00000000e+00   3.85983912e+00   1.00000000e+00 0.205762
 0.08283561  0.          2.71768113  1.         0.205763
-0.00319297  0.          2.42333199  1.         0.205764
-0.08283755  0.          3.56553131  1.         0.205765
  3.19453884e-03   0.00000000e+00   3.85986810e+00   1.00000000e+00 0.205766
 0.08283959  0.          2.71762597  1.         0.205767
-0.00319614  0.          2.42330282  1.         0.205768
-0.08284158  0.          3.56558536  1.         0.205769
  3.19760399e-03   0.00000000e+00   3.85989648e+00   1.00000000e+00 0.20577
 0.08284352  0.          2.71757277  1.         0.205771
-0.0031991   0.          2.42327524  1.         0.205772
-0.08284539  0.          3.56563758  1.         0.205773
  3.20070222e-03   0.00000000e+00   3.85992420e+00   1.00000000e+00 0.205774
 0.08284744  0.          2.71751961  1.         0.205775
-0.0032022   0.          2.42324683  1.         0.205776
-0.08284932  0.          3.56569089  1.         0.205777
  3.20371789e-03   0.00000000e+00   3.85995312e+00   1.00000000e+00 0.205778
